transaction_date,transaction_time,customer_id,quantity,line_item_amount,unit_price,product_group,product_category,product_type,current_wholesale_price,customer_since,customer_birth_year,customer_generation
4/22/2019,13:49:05,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,8:54:22,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,10:47:37,5077,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/25/2018,1990,Younger Millennials
4/22/2019,8:04:54,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,8:34:34,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,7:44:51,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,7:44:38,8388,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/5/2019,1996,Gen Z
4/22/2019,8:58:08,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,8:23:03,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,10:54:41,8056,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/1/2018,1964,Baby Boomers
4/22/2019,10:45:05,8454,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/21/2019,1963,Baby Boomers
4/22/2019,9:42:41,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,14:27:26,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,18:04:41,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,17:04:52,8214,1,3.25,3.25,Food,Bakery,Biscotti,2.28,9/20/2017,1956,Baby Boomers
4/22/2019,12:25:26,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,16:53:31,8307,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/30/2019,1951,Baby Boomers
4/22/2019,19:31:59,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,13:44:44,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,13:19:14,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,18:53:39,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/22/2019,15:46:02,8276,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/2/2017,1995,Gen Z
4/23/2019,13:25:30,425,1,3.25,3.25,Food,Bakery,Biscotti,2.28,9/17/2017,1966,Gen X
4/23/2019,8:08:06,787,1,3.25,3.25,Food,Bakery,Biscotti,2.28,12/22/2018,1994,Younger Millennials
4/23/2019,7:26:51,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,12:26:36,394,1,3.25,3.25,Food,Bakery,Biscotti,2.28,7/15/2017,1962,Baby Boomers
4/23/2019,14:31:33,158,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/13/2018,1977,Gen X
4/23/2019,13:30:05,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,10:59:12,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,14:27:18,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,17:07:27,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,9:44:29,5419,1,3.25,3.25,Food,Bakery,Biscotti,2.28,5/10/2018,1980,Older Millennials
4/23/2019,8:21:08,5342,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/21/2018,1983,Older Millennials
4/23/2019,6:11:00,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,7:42:26,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,8:21:47,5804,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/3/2017,1952,Baby Boomers
4/23/2019,12:36:51,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,18:05:53,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,10:53:28,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,9:59:46,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,7:54:47,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,9:21:02,8437,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/28/2019,1952,Baby Boomers
4/23/2019,10:10:36,8115,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/9/2017,1973,Gen X
4/23/2019,7:48:14,8351,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/22/2018,1961,Baby Boomers
4/23/2019,6:47:21,8363,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/30/2019,1973,Gen X
4/23/2019,15:54:41,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,17:07:38,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,16:50:35,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/23/2019,17:00:49,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,14:09:58,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,11:22:58,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,11:20:45,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,16:47:14,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,16:21:15,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,10:11:39,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,6:32:48,5159,1,3.25,3.25,Food,Bakery,Biscotti,2.28,5/27/2018,1981,Older Millennials
4/24/2019,10:41:38,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,10:21:13,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,9:52:04,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,10:54:54,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,8:46:07,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,18:15:01,5414,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/9/2018,1982,Older Millennials
4/24/2019,9:13:14,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,9:39:17,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,6:48:00,8029,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/7/2018,1981,Older Millennials
4/24/2019,8:49:13,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,9:26:06,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,12:15:05,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/24/2019,18:56:04,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,9:54:24,53,1,3.25,3.25,Food,Bakery,Biscotti,2.28,5/28/2017,1959,Baby Boomers
4/25/2019,8:13:23,386,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/28/2017,1961,Baby Boomers
4/25/2019,15:36:38,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,13:20:43,537,1,3.25,3.25,Food,Bakery,Biscotti,2.28,5/6/2018,1980,Older Millennials
4/25/2019,7:47:12,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,6:45:10,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,10:02:01,5887,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/22/2018,1974,Gen X
4/25/2019,18:25:09,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,18:17:59,5568,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/18/2017,1981,Older Millennials
4/25/2019,17:11:14,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,9:50:26,8256,1,3.25,3.25,Food,Bakery,Biscotti,2.28,8/16/2018,1996,Gen Z
4/25/2019,7:56:35,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,10:03:52,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,7:31:58,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,7:48:00,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,10:56:55,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,6:48:51,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,11:18:20,8341,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/8/2017,1973,Gen X
4/25/2019,11:39:09,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/25/2019,11:31:34,8076,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/3/2018,1968,Gen X
4/26/2019,12:51:31,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,12:57:48,285,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/26/2019,1998,Gen Z
4/26/2019,13:36:17,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,7:27:28,634,1,3.25,3.25,Food,Bakery,Biscotti,2.28,11/23/2018,1992,Younger Millennials
4/26/2019,7:11:04,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,8:41:53,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,8:23:06,5059,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/28/2019,1998,Gen Z
4/26/2019,7:46:54,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,9:22:08,5135,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/18/2019,1996,Gen Z
4/26/2019,9:19:02,5570,1,3.25,3.25,Food,Bakery,Biscotti,2.28,4/9/2018,1991,Younger Millennials
4/26/2019,17:50:37,5795,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/2/2018,1976,Gen X
4/26/2019,13:14:55,5913,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/29/2017,1984,Older Millennials
4/26/2019,10:12:54,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,7:16:26,8025,1,3.25,3.25,Food,Bakery,Biscotti,2.28,4/2/2017,1979,Gen X
4/26/2019,10:24:03,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,7:30:05,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,9:04:48,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,9:30:51,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,19:55:17,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,13:41:15,8307,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/30/2019,1951,Baby Boomers
4/26/2019,12:22:45,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/26/2019,15:53:50,8437,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/28/2019,1952,Baby Boomers
4/27/2019,17:30:41,486,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/21/2018,1973,Gen X
4/27/2019,8:46:42,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/27/2019,19:28:38,400,1,3.25,3.25,Food,Bakery,Biscotti,2.28,7/27/2017,1962,Baby Boomers
4/27/2019,18:49:35,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/27/2019,18:32:27,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/27/2019,17:58:53,596,1,3.25,3.25,Food,Bakery,Biscotti,2.28,9/5/2018,1988,Older Millennials
4/27/2019,10:29:42,5902,1,3.25,3.25,Food,Bakery,Biscotti,2.28,1/26/2019,1996,Gen Z
4/27/2019,10:16:36,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/27/2019,10:57:59,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/27/2019,17:23:46,5412,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/7/2018,1982,Older Millennials
4/27/2019,17:38:10,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/27/2019,20:38:50,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,14:50:34,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,15:08:39,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,15:53:44,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,11:37:45,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,19:50:37,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,12:50:02,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,16:30:18,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,9:00:48,5461,1,3.25,3.25,Food,Bakery,Biscotti,2.28,5/24/2017,1959,Baby Boomers
4/28/2019,15:00:27,5412,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/7/2018,1982,Older Millennials
4/28/2019,10:16:07,5074,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/19/2018,1975,Gen X
4/28/2019,16:02:16,5901,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/21/2019,2000,Gen Z
4/28/2019,15:03:53,5422,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/26/2018,1976,Gen X
4/28/2019,14:01:39,5186,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/25/2018,1983,Older Millennials
4/28/2019,12:05:01,5854,1,3.25,3.25,Food,Bakery,Biscotti,2.28,11/9/2018,1997,Gen Z
4/28/2019,14:59:46,5909,1,3.25,3.25,Food,Bakery,Biscotti,2.28,2/12/2019,1997,Gen Z
4/28/2019,9:02:47,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,10:58:58,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,13:53:00,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,18:57:05,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,12:16:03,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,13:41:32,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/28/2019,8:45:32,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,12:46:15,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,9:18:26,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,11:51:47,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,8:29:43,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,12:09:02,189,1,3.25,3.25,Food,Bakery,Biscotti,2.28,6/7/2018,1982,Older Millennials
4/29/2019,13:32:31,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,17:17:30,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,13:36:39,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,14:56:16,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,14:46:11,5544,1,3.25,3.25,Food,Bakery,Biscotti,2.28,5/31/2018,1981,Older Millennials
4/29/2019,16:32:29,5590,1,3.25,3.25,Food,Bakery,Biscotti,2.28,4/20/2018,1979,Gen X
4/29/2019,17:36:37,5591,1,3.25,3.25,Food,Bakery,Biscotti,2.28,4/26/2017,1957,Baby Boomers
4/29/2019,17:09:41,5044,1,3.25,3.25,Food,Bakery,Biscotti,2.28,7/27/2017,1962,Baby Boomers
4/29/2019,17:26:58,5163,1,3.25,3.25,Food,Bakery,Biscotti,2.28,7/8/2018,1994,Younger Millennials
4/29/2019,10:33:57,5487,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/21/2018,1991,Younger Millennials
4/29/2019,15:51:39,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,16:08:31,8311,1,3.25,3.25,Food,Bakery,Biscotti,2.28,3/27/2017,1967,Gen X
4/29/2019,16:50:52,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,13:43:08,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,15:05:36,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,8:51:03,8072,1,3.25,3.25,Food,Bakery,Biscotti,2.28,10/30/2017,1973,Gen X
4/29/2019,10:34:36,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/29/2019,10:55:52,,1,3.25,3.25,Food,Bakery,Biscotti,2.28,,,
4/1/2019,15:29:24,271,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/19/2019,1996,Gen Z
4/1/2019,13:44:26,740,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/28/2017,1970,Gen X
4/1/2019,12:58:53,743,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/23/2017,1972,Gen X
4/1/2019,15:57:47,672,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/10/2019,1997,Gen Z
4/1/2019,18:43:19,795,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/26/2019,1998,Gen Z
4/1/2019,11:41:46,686,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/11/2019,1999,Gen Z
4/1/2019,13:31:00,226,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/17/2018,1988,Older Millennials
4/1/2019,15:33:24,647,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/20/2018,1994,Younger Millennials
4/1/2019,11:41:19,794,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/18/2019,1998,Gen Z
4/1/2019,14:15:54,157,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/10/2018,1976,Gen X
4/1/2019,16:23:28,539,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/11/2018,1980,Older Millennials
4/1/2019,7:22:41,5479,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/6/2017,1981,Older Millennials
4/1/2019,11:52:31,5131,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/16/2017,1956,Baby Boomers
4/1/2019,7:08:56,5895,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/7/2018,1988,Older Millennials
4/1/2019,14:36:35,5111,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/2/2018,1991,Younger Millennials
4/1/2019,14:30:58,5520,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/22/2019,1998,Gen Z
4/1/2019,13:55:26,5504,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/26/2017,1957,Baby Boomers
4/1/2019,12:55:27,5807,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/5/2019,1997,Gen Z
4/1/2019,7:48:19,5491,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/29/2019,1996,Gen Z
4/1/2019,17:16:35,5542,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/12/2017,1987,Older Millennials
4/1/2019,11:06:13,5546,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/6/2019,1998,Gen Z
4/1/2019,13:00:51,5212,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/13/2018,1973,Gen X
4/1/2019,18:11:39,5273,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/19/2017,1953,Baby Boomers
4/1/2019,14:13:28,5262,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/18/2017,1966,Gen X
4/1/2019,8:51:38,5346,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/27/2018,1996,Gen Z
4/1/2019,10:38:16,8448,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/18/2018,1999,Gen Z
4/1/2019,18:13:41,8406,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/16/2017,1966,Gen X
4/1/2019,11:29:45,8267,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/19/2018,1985,Older Millennials
4/1/2019,17:22:19,8192,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/4/2018,1963,Baby Boomers
4/1/2019,9:32:52,8458,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/30/2018,1959,Baby Boomers
4/1/2019,18:36:23,8167,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/14/2018,1953,Baby Boomers
4/1/2019,8:31:56,8397,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/9/2018,1972,Gen X
4/1/2019,15:27:02,8467,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/8/2017,1961,Baby Boomers
4/1/2019,13:08:00,8037,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/7/2018,1967,Gen X
4/1/2019,10:34:22,8489,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/11/2017,1954,Baby Boomers
4/1/2019,11:33:57,8131,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/3/2017,1971,Gen X
4/1/2019,15:13:03,8257,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/21/2018,1981,Older Millennials
4/1/2019,17:31:25,8285,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/26/2018,1990,Younger Millennials
4/2/2019,13:03:59,672,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/10/2019,1997,Gen Z
4/2/2019,12:55:02,81,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/13/2017,1964,Baby Boomers
4/2/2019,11:59:25,321,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/14/2017,1952,Baby Boomers
4/2/2019,18:09:43,474,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/27/2017,1972,Gen X
4/2/2019,17:20:14,316,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/4/2017,1952,Baby Boomers
4/2/2019,15:29:10,664,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/24/2019,1996,Gen Z
4/2/2019,17:48:34,681,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/28/2019,1998,Gen Z
4/2/2019,16:33:17,5732,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/1/2018,1978,Gen X
4/2/2019,12:09:33,5229,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/21/2018,1977,Gen X
4/2/2019,14:28:57,5665,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/5/2018,1987,Older Millennials
4/2/2019,13:09:20,5920,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/11/2017,1962,Baby Boomers
4/2/2019,15:11:14,5531,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/23/2017,1953,Baby Boomers
4/2/2019,14:41:20,5298,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/27/2017,1968,Gen X
4/2/2019,15:31:43,5064,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/14/2018,1982,Older Millennials
4/2/2019,17:15:55,5115,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/21/2017,1980,Older Millennials
4/2/2019,17:38:48,5378,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/13/2018,1995,Gen Z
4/2/2019,17:15:35,5234,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/27/2017,1959,Baby Boomers
4/2/2019,9:12:25,5235,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/19/2017,1962,Baby Boomers
4/2/2019,16:24:34,5002,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/4/2018,1991,Younger Millennials
4/2/2019,7:16:46,5479,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/6/2017,1981,Older Millennials
4/2/2019,12:32:25,5652,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/31/2018,1987,Older Millennials
4/2/2019,19:46:07,8445,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/29/2018,1992,Younger Millennials
4/2/2019,19:18:07,8196,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/26/2018,1999,Gen Z
4/2/2019,16:55:03,8118,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/17/2017,1958,Baby Boomers
4/2/2019,13:42:47,8108,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/4/2017,1981,Older Millennials
4/2/2019,10:48:04,8248,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/23/2017,1993,Younger Millennials
4/2/2019,13:25:02,8167,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/14/2018,1953,Baby Boomers
4/2/2019,16:39:22,8323,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/14/2017,1989,Older Millennials
4/2/2019,12:32:19,8326,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/22/2017,1998,Gen Z
4/2/2019,11:45:06,8314,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/23/2017,2000,Gen Z
4/2/2019,12:59:43,8137,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/26/2019,1957,Baby Boomers
4/3/2019,12:51:09,748,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/2/2018,1974,Gen X
4/3/2019,11:30:54,697,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/2/2019,2000,Gen Z
4/3/2019,16:48:31,596,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/5/2018,1988,Older Millennials
4/3/2019,18:20:26,443,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/24/2017,1968,Gen X
4/3/2019,18:53:34,292,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/17/2019,1999,Gen Z
4/3/2019,13:57:24,205,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/21/2018,1985,Older Millennials
4/3/2019,19:40:39,471,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/21/2017,1972,Gen X
4/3/2019,14:18:12,192,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/15/2018,1982,Older Millennials
4/3/2019,14:15:05,231,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/30/2018,1989,Older Millennials
4/3/2019,15:15:39,546,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/25/2018,1981,Older Millennials
4/3/2019,14:18:58,503,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/25/2018,1976,Gen X
4/3/2019,12:41:02,720,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/16/2017,1960,Baby Boomers
4/3/2019,11:47:15,590,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/24/2018,1987,Older Millennials
4/3/2019,10:15:16,5272,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/9/2017,1985,Older Millennials
